pl_radius,pl_mass,star_temp,star_radius,pl_mass_log,pl_radius_log
1.05,1.16,4508.0,0.69,0.7701082216960736,0.7178397931503169
1.93,4.38,4175.0,0.45,1.682688374173693,1.0750024230289759
17.093725,416.3573,7454.0,1.645,6.033942689458019,2.8955651930797406
2.69,7.7,5761.0,0.99,2.1633230256605382,1.3056264580524357
13.1,975.7381,4922.0,4.63,6.884218550600149,2.6461747973841225
13.3,689.66,5582.0,1.49795,6.537647662155026,2.6602595372658615
1.64,3.33,4512.0,0.68,1.4655675420143985,0.9707789171582247
15.69257298,1652.7077164,2825.0,0.21887,7.410775146787854,2.8149638887636934
2.94,17.4,5990.0,0.985,2.91235066461494,1.3711807233098425
3.58,12.5,4870.0,0.74,2.6026896854443837,1.5216989981260935
13.78707,378.85336,5659.0,1.022,5.939785283507055,2.69375315026802
8.373123,308.2951,5820.0,0.952,5.734295837341157,2.2378463384777763
1.53,6.75,4540.0,0.678,2.0476928433652555,0.9282193027394289
3.72,13.38,5998.0,1.19,2.6658383522929006,1.551808799597464
2.19,5.43,4629.0,0.67,1.860974538249528,1.1600209167967532
2.13,5.18,5393.0,0.81,1.8213182714695995,1.1410330045520618
6.47,34.2,5635.0,2.221489,3.5610460826040513,2.010894999144726
14.0,127.132,5981.0,1.49,4.853060982546624,2.70805020110221
1.18,1.76,6012.0,1.024,1.0152306797290587,0.7793248768009976
3.04,9.48,3701.0,0.49,2.349468678892896,1.3962446919730587
1.73,6.9,4491.0,0.682,2.066862759472976,1.0043016091968684
3.02420941,9.4,5245.0,0.900316,2.341805806147327,1.39232847170184
2.70601108,7.78,4137.16,0.591697,2.172476407647025,1.309956117605056
2.748,8.7,6354.0,1.316,2.272125885509337,1.3212223643761758
2.78043818,8.15,4303.0,0.714145,2.21375387928743,1.3298399235481393
2.61,7.32,5615.0,0.814,2.1186622548331173,1.2837077723447896
12.9,1357.12729789,6012.0,1.52,7.213862042966925,2.631888840136646
13.4,632.46,5098.0,4.9,6.451196856489089,2.667228206581955
1.54,2.99,4315.0,0.61,1.3837912309017721,0.9321640810304452
2.67,7.61,5918.0,1.091,2.1529243184396396,1.3001916620664788
1.28,2.18,4248.0,0.62,1.1568811967920856,0.8241754429663495
2.23,5.6,5791.0,0.95,1.8870696490323797,1.172482137234565
1.17,1.71,5603.0,0.898,0.9969486348916095,0.7747271675523681
2.20344362,5.49,5078.2,0.833198,1.8702625307159986,1.16422636244152
12.3,4210.59073594,6389.05,1.50225,8.345595702326847,2.5877640352277083
1.99,4.62,5634.0,0.91,1.7263316639055997,1.095273387402595
7.27,41.89,4580.0,0.709,3.758638698528789,2.1126345090356
11.99363,2688.8418,6218.0,1.651,7.897237660457563,2.564459237372306
13.3,692.0,4960.0,0.83,6.541029999189903,2.6602595372658615
4.26,16.8,5588.0,0.817,2.8791984572980396,1.6601310267496183
12.9,1551.00262616,6123.0,1.24,7.347301392855135,2.631888840136646
2.11686218,5.13,4380.0,0.53,1.81319474994812,1.1368267842157467
13.7,352.7913,5577.0,1.67,5.868707191259407,2.6878474937846906
3.96,14.9,5381.0,0.953,2.766319109226186,1.601405740736836
1.53,2.97,3228.0,0.19,1.3787660946990992,0.9282193027394289
1.96,4.5,5515.0,0.86,1.7047480922384253,1.085189268335969
3.91982296,14.6,4694.84,0.809951,2.747270914255491,1.593272546116949
3.27,10.75,3799.0,0.52226,2.463853240590168,1.4516138272405332
3.15,10.1,5510.0,0.803,2.4069451083182885,1.423108334242607
8.42,53.5,5836.0,1.38,3.9982007016691985,2.2428350885882717
12.3485023,89.4,6039.0,2.032,4.504244267398131,2.591404191286879
2.73,12.8,6326.0,1.126,2.624668592163159,1.3164082336557241
2.92922558,8.9,7746.12,1.57458,2.2925347571405443,1.3684423530284764
4.14042267,16.0,6212.0,1.209,2.833213344056216,1.6371353076037576
12.8,1636.18063924,6091.98,1.17184,7.40073091901693,2.624668592163159
1.51110555,2.89,5591.0,0.86,1.358409157630355,0.9207231143377986
13.5,495.81231492,5737.0,0.923,6.208212318798352,2.6741486494265287
2.64,7.46,6174.0,1.51,2.135349173618132,1.2919836816486494
2.23,5.6,5211.0,0.77,1.8870696490323797,1.172482137234565
1.2,1.87,5845.0,1.0,1.0543120297715298,0.7884573603642702
4.29,8.0,4687.0,0.715,2.1972245773362196,1.665818245870208
4.31,17.16273398,5767.0,1.1,2.899371911401171,1.6695918352538475
14.3,143.34133,5600.0,1.387236,4.97218084195667,2.72785282839839
1.94,4.1,4648.0,0.594,1.62924053973028,1.0784095813505903
5.3,1493.7,6340.0,1.22,7.309680796791769,1.840549633397487
3.37,11.3,5848.0,1.359,2.509599262378372,1.4747630091074988
13.3,715.11391575,5122.0,0.79,6.573839254515047,2.6602595372658615
2.54,6.99,5641.0,0.93,2.0781907597781832,1.264126727145683
14.2,162.09248757,4836.0,11.22,5.094317448296389,2.7212954278522306
2.25,5.69,6175.0,1.472,1.900613874140137,1.1786549963416462
2.86,53.0,5843.0,1.03,3.9889840465642745,1.3506671834767394
12.8,1906.98,4769.0,12.73,7.553800369773,2.624668592163159
1.62,3.26,5534.0,0.94,1.449269160281279,0.9631743177730056
1.166,1.42,4440.0,0.678,0.8837675401685949,0.7728821485787989
2.41,6.4,5255.914132507477,1.0014813828677545,2.0014800002101243,1.2267122912954256
2.7,7.75,5255.914132507477,1.0014813828677545,2.169053700369523,1.308332819650179
12.59889431,324.18497514,5321.0,0.791,5.784394174699796,2.6099884887016285
12.7,2297.89938261,4870.0,0.771,7.740185758085556,2.617395832834079
1.92,4.35,5791.0,0.95,1.6770965609079151,1.0715836162801904
2.13,5.18,4201.0,0.61,1.8213182714695995,1.1410330045520618
12.7,2262.93825784,5255.914132507477,1.0014813828677545,7.724861167679121,2.617395832834079
2.22,7.6,6117.0,1.53,2.151762203259462,1.169381359556317
3.04,9.48,5854.0,1.091,2.349468678892896,1.3962446919730587
12.1,5943.3912109,5870.0,1.06419,8.69020340033208,2.5726122302071057
14.0,225.65816897,5255.914132507477,1.0014813828677545,5.423443018961046,2.70805020110221
2.03,4.78,5904.0,1.09,1.7544036826842861,1.1085626195212777
1.89,4.23,5054.0,0.76,1.6544112780768316,1.0612565021243408
12.22,317.82,5800.0,1.35,5.764626680205501,2.5817308344235403
2.55,7.04,6021.0,1.11,2.084429083190875,1.2669476034873244
0.705,0.29013072,4285.0,0.703,0.25474354657303866,0.5335651107354801
1.96,4.5,4422.0,0.67,1.7047480922384253,1.085189268335969
1.361,2.42,4663.0,0.663,1.2296405510745139,0.8590852581033759
16.11851425,394.10722468,6480.0,1.38,5.9791571829499865,2.84016058248499
1.74,3.68,5250.0,0.862,1.5432981099295553,1.007957920399979
14.46,177.98,5750.0,1.29,5.1872740677547124,2.738256043159276
12.5,3126.0,4781.0,0.76,8.047829357457841,2.6026896854443837
13.204,371.528,5500.0,0.877,5.9203122027798925,2.6535236150808417
17.127,473.547,6110.0,1.436,6.162360664777991,2.897402539480782
2.71,7.8,5210.0,0.8,2.174751721484161,1.3110318766193438
2.0,4.67,5255.914132507477,1.0014813828677545,1.7351891177396608,1.0986122886681096
3.55,12.3,6769.0,1.81,2.5877640352277083,1.515127232962859
2.83137505,8.4,5436.0,0.888,2.2407096892759584,1.3432237596477055
4.72,20.0,5255.914132507477,1.0014813828677545,3.044522437723423,1.7439688053917064
3.09467466,9.77,4739.58,0.724328,2.3767644911682972,1.4096872660414166
3.7761677026412404,2058.25676373,5131.0,0.78,7.630100402375876,1.5636384890921824
13.3,794.575,5805.0,0.989538,6.679065123660569,2.6602595372658615
2.03,4.76742611,5485.0,2.24104,1.7522258995402713,1.1085626195212777
3.68,13.1,5544.0,0.859,2.6461747973841225,1.5432981099295553
14.1,203.41018048,4862.0,11.06,5.320128663742859,2.714694743820879
2.37,6.228,5255.914132507477,1.0014813828677545,1.977962372729982,1.2149127443642704
6.16,31.46517,5186.0,0.8,3.48016782235518,1.9685099809725544
3.17321625,10.2,5349.0,0.82,2.4159137783010487,1.4286870214984697
2.11,8.32,4089.0,0.58,2.2321626286975,1.1346227261911428
2.54,7.0,3550.0,0.291,2.0794415416798357,1.264126727145683
1.44,2.67,5986.0,1.1,1.3001916620664788,0.8919980393051105
2.3947209,6.32,4806.66,0.742779,1.9906103279732201,1.2222215485002286
12.7,2063.65984665,4875.0,0.891767,7.632720768654869,2.617395832834079
1.16,1.65,5282.0,0.81,0.9745596399981308,0.7701082216960736
2.78,8.15,4893.0,0.75,2.21375387928743,1.3297240096314962
0.953,0.818,3459.0,0.421,0.597736995755287,0.6693666518945418
2.53,6.94,5441.0,0.86,2.0719132752590443,1.2612978709452054
17.48604,616.5902,6304.0,1.7,6.425825130709023,2.917015852639877
2.81,8.3,4747.0,0.72,2.2300144001592104,1.3376291891386096
1.52139156,2.93,5516.0,0.827,1.3686394258811698,0.9248109554627175
1.39,5.8,6423.0,1.31,1.916922612182061,0.8712933659434192
1.43,2.63,5060.0,0.77,1.2892326482767593,0.8878912573524571
13.0,1141.00398113,5255.914132507477,1.0014813828677545,7.040539876313207,2.639057329615259
5.02,22.24798849,5255.914132507477,1.0014813828677545,3.1462186117314523,1.7950872593207297
12.6,2301.07766668,5755.0,0.91,7.741567327496354,2.6100697927420065
1.14,1.55,4231.0,0.62,0.9360933591703348,0.76080582903376
1.193,1.32,3458.0,0.391,0.8415671856782186,0.7852704694357512
1.84,4.04,5036.0,0.834,1.6174060820832772,1.0438040521731147
1.39,2.51,5018.0,0.676,1.2556160374777745,0.8712933659434192
1.43,2.63,4070.0,0.6,1.2892326482767593,0.8878912573524571
12.4,3813.940884,5255.914132507477,1.0014813828677545,8.24668044792353,2.5952547069568657
2.206,4.44,5828.0,1.548,1.6937790608678513,1.165024054187361
0.991,0.941,3300.0,0.2789,0.6632033041868732,0.6886370250820593
3.36,11.2,6200.0,1.28,2.501435951739211,1.4724720573609429
2.75029559,8.0,5271.39,0.997091,2.1972245773362196,1.321834660875871
3.51,26.0,5634.0,1.043,3.295836866004329,1.5062971535145868
2.36961357,6.21,4922.0,0.823,1.9754689512968577,1.2147980701336456
12.4,3478.94974302,5716.0,1.13,8.154773131003319,2.5952547069568657
1.19880592,2.0,4115.0,0.614,1.0986122886681096,0.7879144493784044
6.28,32.5,4972.0,3.39,3.5115454388310208,1.9851308622085946
2.729,7.89,5911.0,1.32,2.1849270495258133,1.3161401011966838
12.4,3426.2074,4300.0,16.21,8.13950103944811,2.5952547069568657
1.011,1.01,5721.0,0.972,0.6981347220709844,0.6986321107905149
1.89,4.23,5666.0,0.992,1.6544112780768316,1.0612565021243408
16.43236571,197.05361234,5760.0,1.668,5.288537763437058,2.8583285766558513
1.64,3.33,5309.0,0.79,1.4655675420143985,0.9707789171582247
13.1,1052.0173,5671.0,2.39,6.959414941248779,2.6461747973841225
12.8,1640.0028,6032.0,1.34,7.403062797365296,2.624668592163159
14.2,177.9848,5726.0,0.89,5.187300886034053,2.7212954278522306
0.95,0.809,5940.0,1.09,0.5927742064131581,0.6678293725756554
1.56,3.05,5620.0,0.84,1.3987168811184478,0.9400072584914712
2.15,5.27,5551.0,1.301,1.8357763546448291,1.1474024528375417
2.36,6.17,5762.0,0.98,1.969905654611529,1.2119409739751128
1.66,3.39,5828.0,1.01,1.47932922708708,0.9783261227936076
13.9,265.70588,6117.0,1.27,5.586146478189026,2.7013612129514133
1.64,3.33,5841.0,0.881,1.4655675420143985,0.9707789171582247
11.14172682,308.9292116,4766.0,0.769,5.736343921726015,2.496648017690523
1.88,4.19,5194.0,0.82,1.6467336971777973,1.0577902941478545
1.29,2.21,5556.0,0.91,1.1662709371419244,0.8285518175661483
12.18416202,1379.37528638,5756.0,1.086,7.230110687832636,2.5790162622299544
2.89,8.7,6112.0,1.65,2.272125885509337,1.358409157630355
1.16,1.65,5593.0,1.485,0.9745596399981308,0.7701082216960736
12.9,1373.01871824,4157.0,25.92,7.225495095862717,2.631888840136646
13.67495645,7024.0077947,7700.0,2.3,8.857231603767167,2.6861423980777293
12.80065596,69.28659273,5703.0,1.735,4.25258106554995,2.6247161243668193
1.992,5.72,5585.0,0.949,1.9050881545350582,1.0959420601122307
1.45,2.7,3350.0,1.0014813828677545,1.308332819650179,0.8960880245566356
2.53,3.9,4660.0,0.54,1.589235205116581,1.2612978709452054
2.83,8.4,6158.0,1.55,2.2407096892759584,1.3428648031925547
2.34,6.1,3505.0,0.337,1.9600947840472698,1.205970806988609
1.11,1.41,6113.0,1.28,0.8796267475025636,0.7466879474879752
2.26,5.73,4895.0,0.74,1.9065751436566365,1.1817271953786161
2.63,7.41,5526.0,0.903,2.1294214739848565,1.2892326482767593
1.2,8.69679,5436.0,0.893,2.271794902905586,0.7884573603642702
2.51,6.85,5875.0,1.236,2.060513531794317,1.2556160374777745
12.6,2329.6,57000.0,1.0014813828677545,7.753881024139163,2.6100697927420065
2.49549787,6.78,4201.93,0.632571,2.0515563381903004,1.2514758176148322
1.88,4.2,5977.0,1.18484,1.6486586255873816,1.0577902941478545
2.194,5.45,3430.0,0.313,1.864080130807681,1.1612740497928207
1.671,3.43,4245.0,0.637,1.4883995840570443,0.9824529341278239
1.03,4.0,3075.0,0.242,1.6094379124341003,0.708035793053696
3.41,9.1,5289.0,0.98,2.312535423847214,1.4838746894587547
1.37,2.45,5557.0,0.9,1.2383742310432684,0.8628899551470399
12.0,85.3,3913.0,0.62,4.457829598089382,2.5649493574615367
2.83,8.4,5837.0,1.0,2.2407096892759584,1.3428648031925547
13.49,324.2,5600.0,1.82,5.784440377673656,2.673458756332591
14.4595851,187.51876013,5840.0,1.626,5.239197525172031,2.738229205800451
1.35,2.39,5117.0,0.722,1.220829921392359,0.8544153281560676
2.27,45.2,5571.0,0.802,3.832979798087693,1.184789984909162
12.7,2034.112,4095.0,32.35,7.61830613321726,2.617395832834079
14.0,245.0457018,5255.914132507477,1.0014813828677545,5.5055172983522525,2.70805020110221
2.23,5.6,5549.0,0.89,1.8870696490323797,1.172482137234565
1.87,4.16,3587.0,0.374,1.6409365794934714,1.0543120297715298
3.84,14.1,5769.0,0.98,2.714694743820879,1.5769147207285403
4.13,56.0,6689.45,1.43,4.04305126783455,1.635105659182678
2.56,7.08,5667.0,0.93,2.089391872533004,1.269760544863939
12.2,99.7981198,5919.87,1.07094,4.613119702685525,2.580216829592325
13.2,890.0,5255.914132507477,1.0014813828677545,6.792344427470809,2.653241964607215
1.81295951,3.94,3483.17,0.532473,1.597365331199831,1.0342371355185953
4.71,19.96,5495.0,0.9639,3.0426158594528414,1.7422190236679187
12.8,1716.282,5130.0,6.26,7.448498087364978,2.624668592163159
1.62,3.26,5739.0,1.027,1.449269160281279,0.9631743177730056
3.2,10.3,5558.0,0.89,2.424802725718295,1.4350845252893227
1.55,3.02,5329.0,0.775,1.3912819026309298,0.9360933591703348
1.8,3.89,3810.0,0.54,1.5871923034867808,1.0296194171811583
12.9,1598.67688721,5360.0,2.58658,7.3775569423403855,2.631888840136646
11.0,83.7,5255.914132507477,1.0014813828677545,4.439115601658009,2.4849066497880004
1.34,2.36,4402.0,0.598,1.2119409739751128,0.8501509293696101
2.94,8.96,5831.0,1.04,2.298577071596507,1.3711807233098425
14.3,140.79869,5859.0,1.11,4.95440837569146,2.72785282839839
2.94,7.6,4869.0,0.77,2.151762203259462,1.3711807233098425
3.08,9.69,5847.0,0.968,2.3693087250369538,1.4060969884160703
13.7,375.0394,5600.0,1.387236,5.9296939251341385,2.6878474937846906
14.01125,1906.98,3965.42,0.562566,7.553800369773,2.708799919992756
3.41,11.5,4625.0,0.663,2.5257286443082556,1.4838746894587547
13.7,365.50266805,4840.0,5.45,5.9040058011092125,2.6878474937846906
11.09691,613.4119,5830.0,0.96,6.420665550135479,2.492950048088913
1.13,1.52,5255.914132507477,0.177,0.924258901523332,0.7561219797213337
1.86,4.12,5679.0,0.95,1.6331544390514163,1.0508216248317612
4.85,21.0,5148.0,0.78,3.091042453358316,1.766441661243765
2.33,6.04,5135.0,0.874,1.951608170169951,1.2029723039923526
3.65,15.4,3553.0,0.476,2.797281334830153,1.536867219599265
12.92,1022.14128,5950.0,1.1,6.930632860033013,2.6333266549062735
1.88,4.18,3717.0,0.5,1.6448050562713916,1.0577902941478545
0.338,0.02,5255.914132507477,1.0014813828677545,0.019802627296179712,0.2911759617060367
3.7761677026412404,3359.44626199,4510.0,0.78,8.11982906020643,1.5636384890921824
12.6,2378.9456264,5174.32,10.5852,7.774832920354125,2.6100697927420065
2.43,43.0,4362.0,0.58,3.784189633918261,1.2325602611778486
2.12,5.14,4623.0,0.624,1.814824742159051,1.1378330018213911
2.31495961,5.97,5256.0,0.832,1.9416152247724325,1.1984454395515338
16.28664896,292.40213444,6280.0,1.396,5.681544140529046,2.849934467145702
12.8,1875.197,5952.0,1.0014813828677545,7.537002134713918,2.624668592163159
13.6,444.962,4819.0,4.89,6.100233746596463,2.681021528714291
2.15,5.27,4613.0,0.643,1.8357763546448291,1.1474024528375417
12.53164042,155.41809102,3793.0,0.585,5.052532492905156,2.605030677996679
3.134,8.1,5271.0,0.86,2.2082744135228043,1.4192454612595764
1.35,2.39,5559.0,0.88,1.220829921392359,0.8544153281560676
1.97,4.54,4674.13,0.634663,1.7119945007591926,1.0885619528146082
12.21781,88.35674,5298.0,0.868,4.492636672448205,2.5815651626069256
1.08,1.26,3158.0,0.1813,0.8153648132841945,0.7323678937132266
14.975,607.03,5650.0,0.829,6.410224222854149,2.7710250002635983
0.64472273,0.202,5450.0,0.842,0.18398683611301586,0.4975718168191603
13.7,371.22357938,4807.0,5.43,5.919494693571768,2.6878474937846906
12.0,7500.7504052,7201.0,1.51987,8.922891659653809,2.5649493574615367
9.494023,100.11645,5695.0,1.07,4.616272822978492,2.350805856990725
10.76062147,642.01338214,5909.0,0.92,6.4661655360583765,2.464756787162611
2.18,5.41,5801.89,1.21,1.8578592709325787,1.1568811967920856
12.21781,387.7526,6272.0,1.36,5.962943151573972,2.5815651626069256
1.33,2.33,5622.0,0.87,1.2029723039923526,0.8458682675776092
3.7761677026412404,1523.03372634,4324.0,0.686355,7.329115866146081,1.5636384890921824
8.47398941,91.21675281,5555.0,0.912,4.524141814816184,2.248550086704862
13.34989601,330.54154328,6060.0,1.53,5.803753120869158,2.663742695489477
2.84,8.45,5127.0,0.79,2.2460147415056513,1.3454723665996355
2.51,6.85,5547.0,0.92,2.060513531794317,1.2556160374777745
1.3643987,2.43,5233.0,0.791736,1.2325602611778486,0.8605237401455611
1.43839723,2.66,5753.0,1.189232,1.297463147413275,0.8913409505187313
2.905,8.78,5583.0,0.995,2.280339484046726,1.3622577832916491
1.77,19.5,3491.0,0.464,3.0204248861443626,1.0188473201992472
14.0,214.53525,5698.64,0.949168,5.373124469253031,2.70805020110221
1.56926,3.09,5620.0,1.411,1.4085449700547104,0.9436179197019067
0.43,0.0472,4895.97,0.668,0.04611993561355312,0.3576744442718159
2.2,5.48,5849.0,1.06,1.8687205103641835,1.1631508098056809
5.77,28.1,4677.0,0.71,3.370738174177447,1.9125010869241836
5.19,23.54,3466.0,0.404,3.2003044392827653,1.8229350866965048
13.9,286.0455663,5255.914132507477,1.0014813828677545,5.659640970753199,2.7013612129514133
3.072,10.0,4738.0,0.73,2.3978952727983707,1.4041342792482217
20.28829,527.5978,9360.0,1.67,6.270227840224336,3.0581571562808336
8.54124329,88.99195396,5640.0,1.055,4.499720265889363,2.2556238008681446
3.21,10.4,5867.0,1.01,2.4336133554004498,1.43746264769429
6.11,120.0,5576.0,0.901,4.795790545596741,1.9615022438151495
1.21,1.92,6003.0,1.178,1.0715836162801904,0.7929925155296614
1.86,4.12,6087.0,1.14,1.6331544390514163,1.0508216248317612
12.3,4684.8142,4213.0,29.79,8.452294968260318,2.5877640352277083
1.56,3.05,3669.0,0.41,1.3987168811184478,0.9400072584914712
3.7761677026412404,565.41673605,4935.0,0.73,6.339330090053849,1.5636384890921824
1.9,3.85,5905.0,1.257,1.578978704949392,1.0647107369924282
1.95,4.46,5117.0,0.722,1.6974487897568138,1.0818051703517284
1.99,4.62,5228.0,0.842,1.7263316639055997,1.095273387402595
1.672,4.82,3185.0,0.275,1.7613002617433464,0.9828272556743993
4.59,19.06970442,5255.914132507477,1.0014813828677545,2.9992114352458854,1.7209792871670078
3.33,11.1,6158.0,1.55,2.4932054526026954,1.4655675420143985
1.83,4.01,5960.0,1.149,1.6114359150967734,1.0402767116551463
3.01,9.32,5734.0,0.98,2.334083760053417,1.3887912413184778
1.75,3.71,5815.0,0.9,1.5496879080283263,1.0116009116784799
1.9,3.5,5770.0,0.968,1.5040773967762742,1.0647107369924282
1.49,2.83,5121.0,0.76,1.3428648031925547,0.9122827104766162
13.9,266.97586188,5773.19,1.193078,5.590896908842586,2.7013612129514133
0.91,0.693,5359.0,0.83,0.5265021031509982,0.6471032420585385
1.35,2.39,5374.0,0.83,1.220829921392359,0.8544153281560676
2.0,4.66,3810.0,0.54,1.7334238922150915,1.0986122886681096
2.94,8.96,4559.0,0.65,2.298577071596507,1.3711807233098425
2.35,6.12,4954.0,0.719,1.9629077254238845,1.208960345836975
9.41556,1366.669,5880.0,1.02,7.220863109841352,2.343300841870432
13.78707,457.6752,5830.0,1.23,6.1283423343032775,2.69375315026802
3.03,9.43,5816.0,0.958,2.344686269012681,1.3937663759585917
3.7761677026412404,3639.13526015,5371.0,0.97,8.199776119322262,1.5636384890921824
1.4088539,2.57,4847.0,0.737,1.2725655957915476,0.8791510742219895
2.4,6.35,5438.0,0.83,1.9947003132247452,1.2237754316221157
2.33,7.7,3515.0,0.511,2.1633230256605382,1.2029723039923526
13.6,445.59542661,5259.9,2.9,6.101653098892361,2.681021528714291
0.91,0.693,6004.0,1.12,0.5265021031509982,0.6471032420585385
4.29,17.0,5255.914132507477,1.0014813828677545,2.8903717578961645,1.665818245870208
12.016048,230.10892,4508.0,0.6701,5.442889114544971,2.5661830576788365
4.6,19.2,6065.0,1.03,3.005682604407159,1.7227665977411035
1.627,1.64,3415.0,0.3155,0.9707789171582247,0.9658425107034028
2.57,7.13,5528.0,0.92,2.0955609235597192,1.2725655957915476
14.93036229,118.2321674,6078.0,1.53,4.781072578963645,2.7682268662873275
1.7,3.54,5255.914132507477,1.0014813828677545,1.5129270120532565,0.9932517730102834
